YEAR,DISTRICT ID,CAMPUS ID,ENROLLMENT,GT,CTE,LEP,BIL,ESL,DISADV,SPED
2018,43917.0,43917001.0,233.0,13.0,219.0,6.0,4.0,6.0,99.0,29.0
2018,43917.0,43917041.0,200.0,20.0,4.0,19.0,4.0,19.0,97.0,32.0
2018,11901.0,11901109.0,771.0,33.0,4.0,284.0,254.0,19.0,586.0,71.0
2018,28902.0,28902105.0,579.0,18.0,4.0,111.0,100.0,4.0,423.0,56.0
2018,59901.0,59901102.0,323.0,4.0,4.0,83.0,65.0,16.0,292.0,28.0
2018,61902.0,61902133.0,510.0,49.0,4.0,38.0,4.0,36.0,37.0,52.0
2018,220907.0,220907116.0,617.0,19.0,4.0,51.0,4.0,48.0,256.0,67.0
2018,246909.0,246909118.0,369.0,12.0,4.0,167.0,176.0,16.0,295.0,38.0
2018,227907.0,227907102.0,568.0,26.0,4.0,222.0,105.0,113.0,373.0,44.0
2018,72904.0,72904101.0,189.0,17.0,35.0,4.0,4.0,4.0,58.0,11.0
2018,109913.0,109913001.0,353.0,17.0,102.0,4.0,4.0,4.0,211.0,46.0
2018,43905.0,43905115.0,689.0,39.0,4.0,32.0,4.0,32.0,48.0,64.0
2018,15912.0,15912104.0,410.0,38.0,4.0,96.0,99.0,4.0,363.0,45.0
2018,123807.0,123807001.0,666.0,4.0,345.0,190.0,4.0,129.0,585.0,25.0
2018,123807.0,123807101.0,310.0,4.0,4.0,261.0,310.0,4.0,289.0,18.0
2018,101917.0,101917143.0,782.0,37.0,4.0,308.0,293.0,4.0,672.0,70.0
2018,130901.0,130901002.0,1659.0,117.0,1309.0,13.0,12.0,13.0,158.0,111.0
2018,130901.0,130901001.0,1098.0,50.0,883.0,23.0,10.0,23.0,200.0,75.0
2018,130901.0,130901041.0,851.0,65.0,251.0,50.0,41.0,47.0,227.0,94.0
2018,130901.0,130901042.0,1225.0,119.0,322.0,26.0,4.0,22.0,138.0,91.0
2018,43910.0,43910142.0,566.0,54.0,4.0,66.0,4.0,62.0,63.0,60.0
2018,46802.0,46802008.0,79.0,4.0,4.0,77.0,4.0,77.0,79.0,4.0
2018,15915.0,15915227.0,771.0,47.0,4.0,7.0,4.0,4.0,200.0,104.0
2018,116916.0,116916101.0,216.0,7.0,4.0,4.0,4.0,4.0,131.0,22.0
2018,116916.0,116916001.0,162.0,18.0,143.0,4.0,4.0,4.0,75.0,24.0
2018,220901.0,220901051.0,672.0,87.0,282.0,40.0,4.0,37.0,223.0,79.0
2018,116916.0,116916041.0,165.0,14.0,9.0,4.0,4.0,4.0,89.0,18.0
2018,43901.0,43901110.0,541.0,42.0,4.0,52.0,4.0,52.0,72.0,68.0
2018,241901.0,241901001.0,356.0,14.0,341.0,6.0,4.0,6.0,172.0,26.0
2018,101917.0,101917051.0,987.0,108.0,270.0,135.0,4.0,112.0,596.0,73.0
2018,15907.0,15907107.0,582.0,84.0,4.0,150.0,402.0,4.0,342.0,25.0
2018,57910.0,57910134.0,334.0,4.0,4.0,111.0,217.0,4.0,252.0,84.0
2018,21902.0,21902103.0,641.0,57.0,4.0,253.0,216.0,12.0,530.0,38.0
2018,31903.0,31903103.0,743.0,44.0,4.0,84.0,80.0,4.0,659.0,67.0
2018,71902.0,71902106.0,250.0,11.0,4.0,67.0,85.0,4.0,213.0,77.0
2018,101912.0,101912111.0,974.0,56.0,4.0,604.0,457.0,146.0,954.0,42.0
2018,108906.0,108906103.0,294.0,8.0,4.0,200.0,200.0,4.0,273.0,43.0
2018,165901.0,165901101.0,631.0,4.0,4.0,153.0,110.0,42.0,371.0,26.0
2018,221901.0,221901103.0,538.0,27.0,4.0,15.0,4.0,15.0,434.0,72.0
2018,226903.0,226903122.0,562.0,6.0,4.0,17.0,4.0,13.0,156.0,35.0
2018,74903.0,74903001.0,489.0,26.0,455.0,22.0,4.0,22.0,275.0,60.0
2018,14909.0,14909044.0,576.0,51.0,70.0,55.0,4.0,55.0,403.0,78.0
2018,68901.0,68901042.0,899.0,98.0,128.0,107.0,4.0,98.0,466.0,68.0
2018,188901.0,188901048.0,820.0,109.0,257.0,13.0,4.0,13.0,216.0,71.0
2018,105902.0,105902109.0,433.0,4.0,4.0,76.0,73.0,4.0,405.0,42.0
2018,101912.0,101912112.0,878.0,79.0,4.0,548.0,481.0,7.0,836.0,65.0
2018,212905.0,212905104.0,381.0,8.0,4.0,244.0,213.0,31.0,349.0,42.0
2018,101908.0,101908043.0,813.0,50.0,4.0,69.0,4.0,67.0,416.0,76.0
2018,220905.0,220905225.0,468.0,41.0,4.0,249.0,253.0,7.0,394.0,55.0
2018,101914.0,101914131.0,1097.0,158.0,4.0,347.0,4.0,339.0,166.0,94.0
2018,240903.0,240903128.0,746.0,60.0,4.0,513.0,547.0,4.0,629.0,58.0
2018,148901.0,148901001.0,180.0,12.0,88.0,25.0,4.0,25.0,118.0,25.0
2018,11902.0,11902101.0,622.0,42.0,4.0,301.0,357.0,12.0,499.0,50.0
2018,243905.0,243905125.0,286.0,4.0,4.0,24.0,4.0,24.0,277.0,33.0
2018,57905.0,57905034.0,1002.0,267.0,88.0,12.0,4.0,4.0,327.0,10.0
2018,15915.0,15915125.0,602.0,24.0,4.0,20.0,4.0,4.0,398.0,107.0
2018,101903.0,101903102.0,821.0,76.0,4.0,512.0,315.0,194.0,709.0,49.0
2018,227901.0,227901170.0,535.0,38.0,4.0,63.0,18.0,45.0,225.0,86.0
2018,43905.0,43905109.0,754.0,157.0,4.0,85.0,4.0,84.0,47.0,56.0
2018,17901.0,17901001.0,233.0,8.0,100.0,4.0,4.0,4.0,58.0,20.0
2018,117901.0,117901001.0,748.0,64.0,671.0,46.0,4.0,37.0,330.0,94.0
2018,117901.0,117901107.0,413.0,29.0,4.0,43.0,4.0,39.0,227.0,56.0
2018,117901.0,117901041.0,402.0,33.0,4.0,36.0,4.0,31.0,217.0,48.0
2018,61901.0,61901111.0,469.0,21.0,4.0,218.0,199.0,20.0,378.0,55.0
2018,161923.0,161923101.0,343.0,33.0,4.0,13.0,4.0,13.0,144.0,44.0
2018,161923.0,161923001.0,197.0,13.0,196.0,6.0,4.0,6.0,62.0,16.0
2018,161923.0,161923041.0,171.0,25.0,17.0,4.0,4.0,4.0,66.0,21.0
2018,220918.0,220918001.0,1898.0,183.0,1241.0,62.0,4.0,58.0,561.0,139.0
2018,57905.0,57905060.0,589.0,53.0,181.0,218.0,4.0,190.0,579.0,92.0
2018,220905.0,220905104.0,50.0,4.0,4.0,4.0,4.0,4.0,39.0,49.0
2018,212905.0,212905041.0,886.0,54.0,244.0,254.0,4.0,235.0,803.0,55.0
2018,185901.0,185901101.0,251.0,4.0,4.0,83.0,4.0,83.0,223.0,20.0
2018,185901.0,185901001.0,134.0,5.0,113.0,23.0,4.0,23.0,114.0,6.0
2018,185901.0,185901041.0,106.0,8.0,4.0,17.0,4.0,17.0,87.0,9.0
2018,15907.0,15907147.0,513.0,17.0,4.0,127.0,97.0,21.0,499.0,57.0
2018,188901.0,188901052.0,378.0,24.0,4.0,87.0,4.0,86.0,330.0,41.0
2018,31903.0,31903104.0,339.0,18.0,4.0,89.0,88.0,4.0,308.0,25.0
2018,57916.0,57916122.0,626.0,76.0,4.0,30.0,4.0,29.0,63.0,54.0
2018,70903.0,70903103.0,361.0,21.0,4.0,93.0,48.0,43.0,233.0,31.0
2018,79901.0,79901102.0,608.0,8.0,4.0,227.0,200.0,28.0,477.0,80.0
2018,105902.0,105902101.0,558.0,76.0,4.0,98.0,97.0,4.0,394.0,43.0
2018,112901.0,112901106.0,242.0,8.0,4.0,10.0,4.0,9.0,131.0,9.0
2018,116905.0,116905102.0,530.0,52.0,4.0,36.0,4.0,29.0,280.0,39.0
2018,152901.0,152901157.0,231.0,8.0,4.0,6.0,4.0,6.0,171.0,20.0
2018,175903.0,175903101.0,533.0,33.0,4.0,92.0,4.0,92.0,309.0,57.0
2018,221901.0,221901104.0,558.0,30.0,4.0,5.0,4.0,5.0,479.0,89.0
2018,226903.0,226903105.0,438.0,4.0,4.0,15.0,4.0,15.0,236.0,38.0
2018,71902.0,71902003.0,1386.0,111.0,1119.0,746.0,4.0,701.0,1240.0,103.0
2018,169901.0,169901001.0,498.0,31.0,484.0,12.0,4.0,12.0,230.0,56.0
2018,220901.0,220901004.0,2716.0,181.0,2195.0,307.0,4.0,289.0,1531.0,288.0
2018,227901.0,227901013.0,2880.0,333.0,1923.0,38.0,4.0,34.0,301.0,240.0
2018,169901.0,169901042.0,822.0,38.0,4.0,70.0,4.0,69.0,494.0,83.0
2018,169901.0,169901041.0,376.0,44.0,258.0,14.0,4.0,13.0,188.0,47.0
2018,57912.0,57912041.0,970.0,173.0,136.0,301.0,4.0,297.0,773.0,85.0
2018,68901.0,68901043.0,1223.0,173.0,194.0,166.0,4.0,162.0,663.0,98.0
2018,188901.0,188901042.0,794.0,48.0,501.0,90.0,4.0,90.0,695.0,125.0
2018,43910.0,43910042.0,994.0,180.0,149.0,181.0,4.0,176.0,587.0,146.0
2018,249902.0,249902101.0,439.0,6.0,4.0,23.0,4.0,19.0,250.0,30.0
2018,249902.0,249902001.0,400.0,22.0,336.0,6.0,4.0,6.0,169.0,30.0
2018,249902.0,249902110.0,284.0,16.0,4.0,13.0,4.0,12.0,142.0,26.0
2018,249902.0,249902041.0,212.0,13.0,104.0,6.0,4.0,5.0,80.0,17.0
2018,180901.0,180901001.0,183.0,7.0,150.0,4.0,4.0,4.0,167.0,37.0
2018,170902.0,170902078.0,797.0,31.0,4.0,220.0,143.0,73.0,473.0,99.0
2018,15907.0,15907001.0,1717.0,158.0,1279.0,218.0,4.0,182.0,1489.0,173.0
2018,136901.0,136901001.0,167.0,26.0,121.0,8.0,4.0,8.0,94.0,17.0
2018,136901.0,136901041.0,136.0,15.0,41.0,10.0,4.0,10.0,76.0,18.0
2018,57909.0,57909119.0,498.0,5.0,4.0,381.0,314.0,63.0,379.0,35.0
2018,57911.0,57911102.0,692.0,36.0,4.0,4.0,4.0,4.0,4.0,89.0
2018,226903.0,226903106.0,399.0,4.0,4.0,68.0,5.0,63.0,356.0,21.0
2018,243903.0,243903101.0,405.0,26.0,4.0,5.0,4.0,5.0,175.0,51.0
2018,71902.0,71902158.0,395.0,64.0,4.0,71.0,101.0,4.0,300.0,68.0
2018,170902.0,170902132.0,793.0,35.0,4.0,59.0,4.0,55.0,235.0,57.0
2018,15910.0,15910048.0,1288.0,104.0,247.0,92.0,180.0,29.0,466.0,114.0
2018,160901.0,160901101.0,606.0,12.0,4.0,33.0,4.0,30.0,455.0,77.0
2018,160901.0,160901001.0,323.0,15.0,304.0,4.0,4.0,4.0,188.0,48.0
2018,160901.0,160901041.0,245.0,11.0,4.0,12.0,4.0,12.0,148.0,30.0
2018,101912.0,101912114.0,778.0,60.0,4.0,606.0,519.0,75.0,591.0,41.0
2018,92903.0,92903127.0,453.0,4.0,4.0,104.0,83.0,19.0,368.0,48.0
2018,15915.0,15915023.0,2702.0,355.0,1488.0,121.0,4.0,109.0,592.0,221.0
2018,57912.0,57912116.0,850.0,85.0,4.0,426.0,530.0,37.0,638.0,68.0
2018,3903.0,3903121.0,439.0,214.0,4.0,26.0,4.0,25.0,283.0,32.0
2018,220906.0,220906108.0,474.0,85.0,4.0,12.0,4.0,12.0,47.0,40.0
2018,126902.0,126902108.0,562.0,30.0,4.0,18.0,4.0,18.0,167.0,48.0
2018,15915.0,15915150.0,635.0,12.0,4.0,22.0,4.0,4.0,412.0,91.0
2018,15915.0,15915134.0,554.0,33.0,4.0,7.0,4.0,4.0,182.0,85.0
2018,57904.0,57904101.0,272.0,14.0,4.0,7.0,4.0,6.0,175.0,14.0
2018,20902.0,20902003.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2018,20901.0,20901004.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2018,20908.0,20908002.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2018,20902.0,20902004.0,33.0,4.0,4.0,4.0,4.0,4.0,18.0,7.0
2018,79907.0,79907136.0,705.0,33.0,4.0,171.0,4.0,162.0,153.0,37.0
2018,21902.0,21902014.0,26.0,4.0,4.0,4.0,4.0,4.0,13.0,8.0
2018,21902.0,21902015.0,15.0,4.0,4.0,4.0,4.0,4.0,10.0,4.0
2018,8903.0,8903102.0,340.0,8.0,4.0,77.0,4.0,76.0,226.0,34.0
2018,8903.0,8903001.0,222.0,4.0,210.0,17.0,4.0,16.0,113.0,16.0
2018,161914.0,161914007.0,223.0,12.0,4.0,25.0,4.0,25.0,164.0,11.0
2018,8903.0,8903041.0,195.0,14.0,13.0,29.0,4.0,26.0,108.0,13.0
2018,213801.0,213801001.0,236.0,4.0,96.0,4.0,4.0,4.0,153.0,25.0
2018,21803.0,21803001.0,165.0,4.0,4.0,60.0,4.0,56.0,143.0,13.0
2018,21803.0,21803102.0,126.0,4.0,4.0,24.0,4.0,24.0,124.0,9.0
2018,21803.0,21803104.0,103.0,4.0,4.0,11.0,4.0,12.0,103.0,4.0
2018,20905.0,20905001.0,1023.0,29.0,823.0,78.0,4.0,73.0,676.0,101.0
2018,20905.0,20905002.0,2406.0,253.0,1993.0,104.0,4.0,96.0,850.0,169.0
2018,215901.0,215901001.0,419.0,30.0,400.0,20.0,4.0,19.0,222.0,40.0
2018,215901.0,215901041.0,238.0,22.0,21.0,19.0,4.0,18.0,151.0,21.0
2018,31901.0,31901144.0,696.0,63.0,4.0,316.0,314.0,4.0,646.0,76.0
2018,198901.0,198901101.0,257.0,6.0,4.0,14.0,4.0,14.0,166.0,27.0
2018,198901.0,198901001.0,140.0,22.0,137.0,4.0,4.0,4.0,64.0,16.0
2018,198901.0,198901041.0,110.0,10.0,36.0,4.0,4.0,4.0,54.0,11.0
2018,239901.0,239901106.0,266.0,4.0,4.0,77.0,32.0,45.0,241.0,21.0
2018,239901.0,239901102.0,603.0,16.0,4.0,61.0,4.0,59.0,354.0,72.0
2018,239901.0,239901001.0,1471.0,133.0,1201.0,102.0,4.0,99.0,614.0,185.0
2018,239901.0,239901042.0,787.0,58.0,211.0,73.0,4.0,70.0,399.0,100.0
2018,239901.0,239901041.0,744.0,36.0,4.0,94.0,4.0,93.0,432.0,120.0
2018,15915.0,15915024.0,2649.0,225.0,1686.0,63.0,4.0,58.0,800.0,251.0
2018,57916.0,57916128.0,789.0,90.0,4.0,34.0,4.0,34.0,37.0,69.0
2018,227901.0,227901107.0,675.0,55.0,4.0,62.0,128.0,11.0,131.0,76.0
2018,15905.0,15905041.0,666.0,34.0,188.0,103.0,4.0,95.0,588.0,79.0
2018,15907.0,15907064.0,31.0,4.0,4.0,5.0,4.0,4.0,24.0,31.0
2018,220920.0,220920001.0,1954.0,142.0,1692.0,89.0,12.0,84.0,926.0,167.0
2018,220920.0,220920041.0,1018.0,82.0,309.0,108.0,9.0,104.0,569.0,92.0
2018,108904.0,108904102.0,378.0,33.0,45.0,95.0,66.0,29.0,301.0,19.0
2018,79907.0,79907113.0,428.0,4.0,4.0,39.0,4.0,38.0,371.0,42.0
2018,101912.0,101912116.0,922.0,135.0,4.0,261.0,4.0,246.0,304.0,37.0
2018,61902.0,61902049.0,865.0,156.0,174.0,13.0,4.0,13.0,52.0,113.0
2018,101912.0,101912344.0,612.0,138.0,4.0,178.0,4.0,178.0,352.0,36.0
2018,220905.0,220905212.0,12.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2018,181901.0,181901102.0,833.0,8.0,4.0,63.0,4.0,61.0,436.0,71.0
2018,181901.0,181901001.0,793.0,53.0,739.0,17.0,4.0,16.0,316.0,52.0
2018,181901.0,181901103.0,725.0,13.0,4.0,38.0,4.0,34.0,350.0,47.0
2018,181901.0,181901041.0,637.0,16.0,89.0,21.0,4.0,21.0,294.0,42.0
2018,227909.0,227909106.0,655.0,26.0,4.0,12.0,4.0,12.0,11.0,46.0
2018,101907.0,101907016.0,1276.0,151.0,916.0,13.0,4.0,13.0,158.0,68.0
2018,249903.0,249903101.0,484.0,4.0,4.0,163.0,250.0,24.0,353.0,33.0
2018,249903.0,249903001.0,651.0,44.0,481.0,50.0,4.0,49.0,347.0,52.0
2018,249903.0,249903102.0,481.0,21.0,4.0,160.0,165.0,30.0,335.0,49.0
2018,249903.0,249903041.0,446.0,25.0,4.0,116.0,4.0,115.0,271.0,56.0
2018,61902.0,61902129.0,402.0,26.0,4.0,14.0,4.0,14.0,10.0,44.0
2018,94901.0,94901042.0,807.0,59.0,4.0,61.0,4.0,60.0,565.0,98.0
2018,223901.0,223901103.0,158.0,4.0,4.0,11.0,4.0,11.0,156.0,9.0
2018,43905.0,43905108.0,383.0,7.0,4.0,51.0,4.0,51.0,213.0,60.0
2018,101915.0,101915109.0,758.0,14.0,4.0,205.0,113.0,87.0,222.0,52.0
2018,43910.0,43910123.0,656.0,99.0,4.0,55.0,4.0,55.0,79.0,49.0
2018,15907.0,15907112.0,492.0,21.0,4.0,166.0,155.0,4.0,451.0,38.0
2018,101912.0,101912117.0,339.0,52.0,4.0,167.0,166.0,6.0,314.0,27.0
2018,79901.0,79901043.0,891.0,95.0,330.0,50.0,4.0,50.0,257.0,68.0
2018,15915.0,15915058.0,1222.0,136.0,259.0,38.0,4.0,27.0,257.0,116.0
2018,57912.0,57912103.0,662.0,102.0,4.0,375.0,317.0,56.0,536.0,85.0
2018,31901.0,31901140.0,613.0,42.0,4.0,270.0,258.0,4.0,587.0,54.0
2018,203902.0,203902101.0,195.0,11.0,4.0,13.0,4.0,13.0,157.0,19.0
2018,203902.0,203902001.0,214.0,23.0,113.0,4.0,4.0,4.0,163.0,25.0
2018,170902.0,170902127.0,891.0,84.0,4.0,47.0,4.0,43.0,86.0,73.0
2018,184909.0,184909101.0,535.0,15.0,4.0,14.0,4.0,14.0,72.0,54.0
2018,184909.0,184909001.0,403.0,34.0,382.0,4.0,4.0,4.0,21.0,15.0
2018,184909.0,184909041.0,435.0,42.0,102.0,5.0,4.0,5.0,37.0,27.0
2018,41901.0,41901001.0,248.0,19.0,104.0,4.0,4.0,4.0,123.0,24.0
2018,161914.0,161914104.0,372.0,9.0,4.0,118.0,86.0,29.0,366.0,24.0
2018,243905.0,243905104.0,189.0,4.0,4.0,48.0,37.0,14.0,175.0,6.0
2018,227901.0,227901108.0,246.0,16.0,4.0,89.0,96.0,8.0,240.0,48.0
2018,121902.0,121902101.0,212.0,4.0,4.0,4.0,4.0,4.0,129.0,16.0
2018,121902.0,121902001.0,199.0,4.0,101.0,4.0,4.0,4.0,133.0,32.0
2018,25908.0,25908001.0,124.0,4.0,39.0,4.0,4.0,4.0,74.0,10.0
2018,14906.0,14906125.0,654.0,12.0,4.0,44.0,4.0,38.0,532.0,77.0
2018,3903.0,3903122.0,298.0,4.0,4.0,24.0,4.0,21.0,244.0,49.0
2018,227904.0,227904108.0,471.0,28.0,4.0,47.0,4.0,46.0,182.0,60.0
2018,101912.0,101912119.0,928.0,80.0,4.0,599.0,505.0,67.0,626.0,43.0
2018,15830.0,15830102.0,95.0,12.0,4.0,5.0,4.0,5.0,85.0,9.0
2018,15830.0,15830103.0,175.0,15.0,4.0,30.0,4.0,30.0,89.0,8.0
2018,15830.0,15830001.0,1700.0,151.0,919.0,119.0,4.0,117.0,1308.0,96.0
2018,15830.0,15830101.0,928.0,17.0,4.0,45.0,4.0,43.0,521.0,52.0
2018,220908.0,220908043.0,910.0,139.0,192.0,44.0,4.0,44.0,281.0,74.0
2018,174904.0,174904101.0,763.0,32.0,4.0,298.0,151.0,147.0,683.0,91.0
2018,84910.0,84910047.0,810.0,36.0,301.0,68.0,4.0,57.0,342.0,132.0
2018,84910.0,84910118.0,752.0,99.0,4.0,281.0,205.0,75.0,263.0,56.0
2018,57912.0,57912102.0,816.0,95.0,4.0,438.0,382.0,54.0,672.0,50.0
2018,152901.0,152901159.0,365.0,4.0,4.0,5.0,4.0,5.0,352.0,49.0
2018,227901.0,227901109.0,272.0,10.0,4.0,188.0,173.0,15.0,269.0,35.0
2018,71902.0,71902056.0,963.0,149.0,256.0,123.0,8.0,62.0,542.0,105.0
2018,108906.0,108906044.0,727.0,33.0,186.0,374.0,4.0,373.0,649.0,88.0
2018,129902.0,129902042.0,884.0,41.0,517.0,43.0,13.0,40.0,257.0,96.0
2018,11904.0,11904102.0,433.0,8.0,4.0,42.0,4.0,40.0,292.0,41.0
2018,178904.0,178904043.0,567.0,4.0,84.0,23.0,4.0,21.0,465.0,51.0
2018,223901.0,223901005.0,20.0,4.0,10.0,4.0,4.0,4.0,18.0,4.0
2018,223901.0,223901001.0,451.0,33.0,431.0,15.0,4.0,15.0,328.0,41.0
2018,223901.0,223901041.0,358.0,24.0,19.0,17.0,4.0,17.0,286.0,27.0
2018,101912.0,101912120.0,544.0,64.0,4.0,246.0,407.0,4.0,506.0,20.0
2018,107902.0,107902101.0,461.0,8.0,4.0,41.0,4.0,41.0,259.0,60.0
2018,107902.0,107902001.0,764.0,34.0,696.0,13.0,4.0,10.0,336.0,72.0
2018,107902.0,107902104.0,334.0,27.0,4.0,16.0,4.0,16.0,166.0,41.0
2018,107902.0,107902041.0,396.0,34.0,4.0,12.0,4.0,12.0,178.0,49.0
2018,31901.0,31901008.0,412.0,152.0,354.0,4.0,4.0,4.0,398.0,4.0
2018,31901.0,31901006.0,244.0,7.0,69.0,83.0,4.0,82.0,239.0,4.0
2018,31901.0,31901056.0,151.0,4.0,4.0,74.0,4.0,72.0,147.0,4.0
2018,25902.0,25902003.0,10.0,4.0,4.0,4.0,4.0,4.0,7.0,4.0
2018,25902.0,25902001.0,951.0,102.0,866.0,11.0,4.0,10.0,541.0,76.0
2018,25902.0,25902041.0,544.0,33.0,344.0,20.0,4.0,20.0,348.0,62.0
2018,101912.0,101912121.0,570.0,30.0,4.0,128.0,51.0,81.0,566.0,27.0
2018,230902.0,230902041.0,353.0,31.0,4.0,29.0,4.0,29.0,252.0,37.0
2018,220905.0,220905163.0,511.0,33.0,4.0,189.0,4.0,188.0,395.0,53.0
2018,161919.0,161919101.0,142.0,4.0,4.0,4.0,4.0,4.0,95.0,15.0
2018,161919.0,161919001.0,215.0,39.0,214.0,6.0,4.0,6.0,101.0,24.0
2018,161919.0,161919042.0,166.0,15.0,4.0,10.0,4.0,9.0,103.0,25.0
2018,161919.0,161919041.0,162.0,20.0,4.0,4.0,4.0,4.0,95.0,13.0
2018,93904.0,93904107.0,343.0,6.0,4.0,107.0,23.0,82.0,292.0,22.0
2018,178908.0,178908041.0,99.0,9.0,9.0,4.0,4.0,4.0,79.0,4.0
2018,240901.0,240901101.0,618.0,28.0,4.0,471.0,471.0,4.0,609.0,42.0
2018,240904.0,240904001.0,78.0,4.0,74.0,4.0,4.0,4.0,55.0,13.0
2018,240904.0,240904041.0,56.0,4.0,9.0,4.0,4.0,4.0,42.0,7.0
2018,246909.0,246909114.0,763.0,54.0,4.0,68.0,4.0,65.0,157.0,74.0
2018,57905.0,57905001.0,2029.0,209.0,1413.0,662.0,4.0,563.0,1804.0,195.0
2018,21902.0,21902003.0,466.0,159.0,185.0,25.0,4.0,25.0,311.0,4.0
2018,108908.0,108908101.0,741.0,70.0,4.0,189.0,185.0,4.0,476.0,46.0
2018,101914.0,101914142.0,580.0,18.0,4.0,50.0,4.0,42.0,51.0,56.0
2018,220901.0,220901147.0,530.0,74.0,4.0,147.0,4.0,144.0,338.0,48.0
2018,227901.0,227901110.0,458.0,22.0,4.0,17.0,4.0,16.0,36.0,22.0
2018,220918.0,220918104.0,489.0,21.0,4.0,34.0,4.0,33.0,230.0,66.0
2018,119901.0,119901001.0,261.0,11.0,93.0,6.0,4.0,6.0,127.0,23.0
2018,170902.0,170902123.0,632.0,62.0,4.0,20.0,4.0,20.0,32.0,58.0
2018,166907.0,166907001.0,145.0,12.0,55.0,4.0,4.0,4.0,103.0,18.0
2018,105906.0,105906106.0,581.0,18.0,4.0,24.0,4.0,19.0,227.0,94.0
2018,101903.0,101903145.0,1294.0,51.0,4.0,476.0,225.0,248.0,1044.0,114.0
2018,108909.0,108909011.0,84.0,4.0,51.0,46.0,4.0,44.0,83.0,9.0
2018,233901.0,233901110.0,670.0,65.0,4.0,141.0,127.0,9.0,308.0,48.0
2018,186901.0,186901001.0,244.0,10.0,102.0,21.0,4.0,21.0,106.0,10.0
2018,101920.0,101920126.0,552.0,13.0,4.0,387.0,333.0,53.0,515.0,61.0
2018,145901.0,145901102.0,258.0,5.0,4.0,40.0,4.0,40.0,165.0,18.0
2018,221911.0,221911102.0,328.0,22.0,4.0,4.0,4.0,4.0,80.0,35.0
2018,145901.0,145901002.0,266.0,24.0,259.0,11.0,4.0,11.0,96.0,26.0
2018,145901.0,145901041.0,421.0,28.0,4.0,96.0,4.0,96.0,205.0,30.0
2018,212902.0,212902103.0,249.0,4.0,4.0,7.0,4.0,7.0,108.0,23.0
2018,212902.0,212902101.0,385.0,12.0,4.0,12.0,4.0,13.0,124.0,45.0
2018,212902.0,212902001.0,773.0,68.0,754.0,12.0,4.0,12.0,207.0,78.0
2018,212902.0,212902102.0,378.0,29.0,4.0,15.0,4.0,15.0,118.0,46.0
2018,212902.0,212902041.0,392.0,25.0,4.0,6.0,4.0,6.0,102.0,45.0
2018,212902.0,212902104.0,383.0,4.0,4.0,16.0,4.0,16.0,136.0,39.0
2018,57909.0,57909102.0,615.0,4.0,4.0,436.0,308.0,115.0,470.0,48.0
2018,15910.0,15910142.0,1101.0,79.0,4.0,59.0,4.0,56.0,281.0,147.0
2018,121903.0,121903101.0,731.0,46.0,4.0,6.0,4.0,6.0,375.0,90.0
2018,121903.0,121903001.0,455.0,27.0,449.0,4.0,4.0,4.0,174.0,48.0
2018,121903.0,121903041.0,344.0,29.0,116.0,4.0,4.0,4.0,153.0,32.0
2018,101920.0,101920102.0,641.0,98.0,4.0,124.0,4.0,123.0,42.0,45.0
2018,101912.0,101912122.0,929.0,139.0,4.0,480.0,411.0,54.0,868.0,46.0
2018,15907.0,15907002.0,1253.0,128.0,1090.0,157.0,4.0,147.0,1104.0,148.0
2018,101912.0,101912043.0,1416.0,500.0,87.0,498.0,345.0,155.0,1340.0,134.0
2018,71902.0,71902004.0,1521.0,208.0,1079.0,207.0,4.0,180.0,983.0,175.0
2018,243905.0,243905105.0,283.0,4.0,4.0,24.0,4.0,23.0,267.0,34.0
2018,220901.0,220901155.0,590.0,39.0,4.0,281.0,173.0,105.0,514.0,58.0
2018,243901.0,243901001.0,889.0,44.0,725.0,4.0,4.0,4.0,357.0,104.0
2018,243901.0,243901041.0,647.0,54.0,114.0,6.0,4.0,6.0,321.0,62.0
2018,15915.0,15915166.0,490.0,25.0,4.0,119.0,113.0,4.0,373.0,66.0
2018,176901.0,176901101.0,144.0,4.0,4.0,4.0,4.0,4.0,140.0,13.0
2018,176901.0,176901001.0,75.0,4.0,74.0,4.0,4.0,4.0,69.0,10.0
2018,176901.0,176901041.0,39.0,4.0,4.0,4.0,4.0,4.0,36.0,4.0
2018,43907.0,43907105.0,460.0,7.0,4.0,203.0,180.0,23.0,361.0,58.0
2018,126902.0,126902006.0,1738.0,182.0,1278.0,53.0,4.0,50.0,507.0,127.0
2018,126902.0,126902007.0,148.0,20.0,4.0,5.0,4.0,5.0,65.0,4.0
2018,68901.0,68901103.0,428.0,20.0,4.0,92.0,81.0,7.0,302.0,56.0
2018,71902.0,71902107.0,332.0,20.0,4.0,229.0,230.0,4.0,316.0,50.0
2018,126902.0,126902001.0,1618.0,166.0,1261.0,41.0,4.0,40.0,533.0,125.0
2018,3903.0,3903131.0,440.0,4.0,4.0,245.0,280.0,13.0,377.0,17.0
2018,68901.0,68901104.0,580.0,35.0,4.0,22.0,4.0,21.0,356.0,65.0
