YEAR,CAMPUS ID,CAMPUS NAME,DISTRICT ID,SAT PARTICIPATION RATE,SAT MATH,SAT ERW
2017,57804011,San Antonio Can Academy,57804,0.9,,
2017,57804013,Garland Can Academy,57804,4.7,425.0,380.0
2017,57806101,Advantage Academy,57806,66.7,469.0,467.0
2017,57807001,Life School Oak Cliff,57807,70.4,450.0,471.0
2017,57807002,Life H S Waxahachie,57807,59.3,488.0,508.0
2017,57808101,Universal Academy,57808,68.8,455.0,485.0
2017,57808102,Universal Academy - Coppell,57808,100.0,,
2017,57817101,Focus Learning Academy,57817,,426.0,441.0
2017,57828001,Winfree Academy Charter School (Ir,57828,2.4,,
2017,57828003,Winfree Academy Charter School (Ri,57828,12.5,519.0,573.0
2017,57828004,Winfree Academy Charter School - G,57828,10.8,468.0,509.0
2017,57828005,Winfree Academy North Richland Hil,57828,14.9,519.0,523.0
2017,57828006,Winfree Academy Charter School Dal,57828,58.8,431.0,446.0
2017,57829001,A+ Academy,57829,90.1,452.0,441.0
2017,57830002,Inspired Vision Academy Middle,57830,48.4,453.0,457.0
2017,57831002,Gateway Charter Academy - Middle -,57831,54.2,428.0,429.0
2017,57832001,Alpha Charter School,57832,,438.0,400.0
2017,57834001,Evolution Academy Charter School,57834,7.1,497.0,520.0
2017,57834003,Evolution Academy Beaumont,57834,13.9,393.0,440.0
2017,57834004,Evolution Academy Houston,57834,5.8,427.0,450.0
2017,57840001,Richland Collegiate H S Of Math Sc,57840,88.0,549.0,560.0
2017,57845001,Ume Preparatory Academy,57845,87.0,556.0,560.0
2017,57846002,Legacy Preparatory Charter Academy,57846,,495.0,470.0
2017,57848003,International Leadership Of Texas,57848,100.0,567.0,532.0
2017,57848006,International Leadership Of Texas,57848,,,
2017,57903001,Turner H S,57903,49.3,518.0,515.0
2017,57903002,Smith H S,57903,56.0,523.0,524.0
2017,57903003,Grimes Education Center,57903,2.3,,
2017,57903006,Creekview H S,57903,63.5,547.0,546.0
2017,57903007,Ranchview H S,57903,65.9,524.0,523.0
2017,57903010,Early College H S,57903,100.0,537.0,530.0
2017,57904001,Cedar Hill H S,57904,49.8,471.0,489.0
2017,57904003,Cedar Hill Collegiate H S,57904,89.8,542.0,554.0
2017,57905001,Bryan Adams H S,57905,100.0,447.0,457.0
2017,57905002,W H Adamson H S,57905,89.5,446.0,445.0
2017,57905003,A Maceo Smith New Tech H S,57905,100.0,449.0,459.0
2017,57905005,Moises E Molina H S,57905,93.3,438.0,430.0
2017,57905006,Hillcrest H S,57905,94.0,470.0,465.0
2017,57905007,Thomas Jefferson H S,57905,91.5,431.0,425.0
2017,57905008,Justin F Kimball H S,57905,100.0,424.0,428.0
2017,57905009,Lincoln Humanities/Communications,57905,100.0,413.0,411.0
2017,57905012,L G Pinkston H S,57905,100.0,424.0,416.0
2017,57905013,Franklin D Roosevelt H S,57905,90.8,446.0,422.0
2017,57905014,W W Samuell H S,57905,98.0,409.0,408.0
2017,57905015,Seagoville H S,57905,90.3,433.0,428.0
2017,57905016,South Oak Cliff H S,57905,86.6,404.0,407.0
2017,57905017,H Grady Spruce H S,57905,94.7,428.0,416.0
2017,57905018,Sunset H S,57905,93.9,450.0,444.0
2017,57905021,W T White H S,57905,93.8,476.0,479.0
2017,57905022,Woodrow Wilson H S,57905,95.8,503.0,496.0
2017,57905023,David W Carter H S,57905,95.2,401.0,408.0
2017,57905024,North Dallas H S,57905,92.3,410.0,404.0
2017,57905025,Skyline H S,57905,100.0,453.0,455.0
2017,57905026,School Of Science And Engineering,57905,100.0,705.0,665.0
2017,57905028,Emmett J Conrad H S,57905,100.0,429.0,417.0
2017,57905032,James Madison H S,57905,97.6,430.0,439.0
2017,57905033,School Of Business And Management,57905,100.0,531.0,537.0
2017,57905034,Booker T Washington Spva Magnet,57905,100.0,563.0,609.0
2017,57905035,Irma Lerma Rangel Young Women's Le,57905,100.0,561.0,593.0
2017,57905036,School Of Health Professions,57905,100.0,537.0,546.0
2017,57905037,Rosie Sorrells Education And Socia,57905,100.0,498.0,519.0
2017,57905038,Judge Barefoot Sanders Law Magnet,57905,100.0,534.0,548.0
2017,57905039,School For The Talented And Gifted,57905,100.0,717.0,703.0
2017,57905085,Kathlyn Joy Gilliam Collegiate Aca,57905,100.0,501.0,497.0
2017,57905088,Trinidad Garza Early College At Mt,57905,100.0,539.0,525.0
2017,57905090,Dr Wright L Lassiter Jr Early Coll,57905,100.0,526.0,517.0
2017,57905380,Wilmer-Hutchins H S,57905,90.2,431.0,405.0
2017,57905381,Barack Obama Male Leadership Aca A,57905,100.0,529.0,554.0
2017,57905389,John Leslie Patton Jr Academic Cen,57905,85.1,395.0,384.0
2017,57906001,Desoto H S & Isteam3D,57906,100.0,436.0,449.0
2017,57907001,Duncanville H S,57907,66.4,461.0,483.0
2017,57907004,Mary E Smithey Pace H S,57907,8.3,403.0,473.0
2017,57909002,Garland H S,57909,97.4,500.0,513.0
2017,57909003,S Garland H S,57909,92.8,409.0,410.0
2017,57909004,N Garland H S,57909,100.0,494.0,490.0
2017,57909005,Lakeview Centennial H S,57909,98.0,475.0,492.0
2017,57909006,Memorial Pathway Academy H S,57909,7.4,441.0,449.0
2017,57909008,Naaman Forest H S,57909,97.2,475.0,484.0
2017,57909009,Rowlett H S,57909,98.7,488.0,498.0
2017,57909010,Sachse H S,57909,100.0,504.0,507.0
2017,57910001,Grand Prairie Fine Arts Academy,57910,100.0,531.0,553.0
2017,57910002,Grand Prairie H S,57910,100.0,437.0,437.0
2017,57910003,South Grand Prairie H S,57910,99.6,478.0,475.0
2017,57910009,Crosswinds H S,57910,23.5,402.0,391.0
2017,57910010,John A Dubiski Career H S,57910,100.0,496.0,496.0
2017,57910011,Grand Prairie Collegiate Institute,57910,100.0,,
2017,57910053,Ywla At Bill Arnold,57910,100.0,495.0,495.0
2017,57911001,Highland Park H S,57911,52.0,656.0,652.0
2017,57912002,Irving H S,57912,84.4,456.0,451.0
2017,57912003,Macarthur H S,57912,96.2,477.0,473.0
2017,57912004,Nimitz H S,57912,86.3,457.0,457.0
2017,57912005,Barbara Cardwell Career Preparator,57912,29.6,402.0,377.0
2017,57912006,Jack E Singley Academy,57912,100.0,458.0,467.0
2017,57913001,Lancaster H S,57913,43.9,440.0,452.0
2017,57914001,Mesquite H S,57914,61.3,489.0,489.0
2017,57914002,North Mesquite H S,57914,49.4,480.0,481.0
2017,57914003,West Mesquite H S,57914,45.9,478.0,481.0
2017,57914004,Poteet H S,57914,64.8,498.0,509.0
2017,57914005,Horn H S,57914,56.4,491.0,505.0
2017,57914656,Mesquite Academy,57914,2.2,433.0,520.0
2017,57916002,Lake Highlands H S,57916,45.9,543.0,550.0
2017,57916003,Richardson H S,57916,55.5,573.0,575.0
2017,57916004,Pearce H S,57916,61.2,571.0,570.0
2017,57916005,Berkner H S,57916,45.3,547.0,529.0
2017,57919001,Sunnyvale H S,57919,69.7,575.0,579.0
2017,57922001,Coppell H S,57922,68.4,638.0,622.0
2017,57922003,New Tech H S At Coppell,57922,59.3,550.0,588.0
2017,58906001,Lamesa H S,58906,3.0,450.0,450.0
2017,58909001,Sands CISD,58909,7.1,,
2017,59901001,Hereford H S,59901,5.6,517.0,520.0
2017,60902001,Cooper H S,60902,8.8,508.0,578.0
2017,61501001,Texas Academy Of Mathematics & Sci,61501,,754.0,715.0
2017,61901002,Ryan H S,61901,48.2,521.0,533.0
2017,61901003,Denton H S,61901,55.4,521.0,542.0
2017,61901007,Guyer H S,61901,63.4,547.0,560.0
2017,61901039,Fred Moore H S,61901,14.6,475.0,593.0
2017,61902001,Lewisville H S,61902,53.5,514.0,524.0
2017,61902002,Marcus H S,61902,72.0,598.0,601.0
2017,61902004,The Colony H S,61902,56.2,546.0,551.0
2017,61902008,Hebron H S,61902,74.0,588.0,586.0
2017,61902010,Flower Mound H S,61902,78.2,618.0,610.0
2017,61902059,Killian Middle,61902,,,
2017,61903001,Pilot Point H S,61903,38.3,516.0,534.0
2017,61905001,Krum H S,61905,48.5,528.0,555.0
2017,61906001,Ponder H S,61906,45.2,545.0,533.0
2017,61907001,Aubrey H S,61907,44.0,564.0,558.0
2017,61908001,Sanger H S,61908,25.9,526.0,543.0
2017,61910001,Argyle H S,61910,63.9,574.0,588.0
2017,61911001,Northwest H S,61911,91.3,504.0,512.0
2017,61911007,Byron Nelson H S,61911,100.0,538.0,540.0
2017,61911010,James M Steele H S,61911,100.0,537.0,573.0
2017,61911011,V R Eaton H S,61911,33.3,,
2017,61912001,Lake Dallas H S,61912,59.3,539.0,540.0
2017,61914001,Little Elm H S,61914,47.6,517.0,534.0
2017,62901001,Cuero H S,62901,28.2,518.0,521.0
2017,62902001,Nordheim School,62902,27.3,453.0,417.0
2017,62903001,Yoakum H S,62903,14.6,505.0,492.0
2017,62904001,Yorktown H S,62904,39.5,469.0,497.0
2017,64903001,Carrizo Springs H S,64903,51.3,517.0,515.0
2017,65901001,Clarendon H S,65901,3.1,,
2017,66903002,Freer H S,66903,1.8,,
2017,67902001,Cisco H S,67902,18.0,557.0,580.0
2017,67903001,Eastland H S,67903,56.5,501.0,482.0
2017,67904001,Gorman H S,67904,65.4,530.0,504.0
2017,67907001,Ranger H S,67907,33.3,479.0,502.0
2017,67908001,Rising Star H S,67908,20.0,565.0,600.0
2017,68901002,Odessa H S,68901,100.0,438.0,447.0
2017,68901003,Permian H S,68901,93.4,450.0,457.0
2017,68901011,George H W Bush New Tech Odessa,68901,100.0,488.0,499.0
2017,70801002,Oak Cliff Faith Family Academy,70801,59.5,455.0,476.0
2017,70901001,Avalon School,70901,47.1,526.0,508.0
2017,70903002,Ennis H S,70903,18.3,526.0,535.0
2017,70905002,Ferris H S,70905,16.1,526.0,565.0
2017,70907001,Italy H S,70907,27.5,475.0,486.0
2017,70908001,Midlothian H S,70908,47.5,557.0,551.0
2017,70908003,Midlothian Heritage H S,70908,41.2,565.0,557.0
2017,70909001,Milford School,70909,42.9,525.0,518.0
2017,70910001,Palmer H S,70910,44.1,498.0,532.0
2017,70911001,Red Oak H S,70911,52.1,504.0,516.0
2017,70912002,Waxahachie H S,70912,52.6,513.0,527.0
2017,70912003,Waxahachie H S Of Choice,70912,2.4,,
2017,70912004,Waxahachie Global H S,70912,80.2,568.0,586.0
2017,70915001,Maypearl H S,70915,49.3,511.0,530.0
2017,71801003,Davinci School For Science And The,71801,84.2,528.0,541.0
2017,71803001,Paso Del Norte Academy-Mesa Charte,71803,62.2,396.0,389.0
2017,71803002,Paseo Del Norte Academy-Vista Del,71803,22.4,385.0,413.0
2017,71804001,El Paso Academy,71804,2.1,530.0,565.0
2017,71806001,Harmony Science Acad (El Paso),71806,93.5,534.0,517.0
2017,71806002,Harmony School Of Innovation - El,71806,100.0,521.0,520.0
2017,71901001,Clint H S,71901,100.0,438.0,424.0
2017,71901002,Mountain View H S,71901,100.0,431.0,407.0
2017,71901004,Horizon H S,71901,100.0,420.0,411.0
2017,71901009,Clint ISD Early College Academy,71901,100.0,491.0,501.0
2017,71902001,Andress H S,71902,98.1,443.0,441.0
2017,71902002,Austin H S,71902,97.9,448.0,455.0
2017,71902003,Bowie H S,71902,100.0,423.0,400.0
2017,71902004,Burges H S,71902,96.8,468.0,468.0
2017,71902005,Coronado H S,71902,99.2,520.0,524.0
2017,71902006,El Paso H S,71902,93.8,505.0,486.0
2017,71902008,Irvin H S,71902,87.3,446.0,432.0
2017,71902009,Jefferson H S,71902,100.0,421.0,411.0
2017,71902010,Franklin H S,71902,100.0,508.0,504.0
2017,71902011,Silva Health Magnet,71902,99.3,566.0,563.0
2017,71902012,Chapin H S,71902,99.0,490.0,489.0
2017,71902015,Transmountain Early College H S,71902,98.9,535.0,544.0
2017,71902020,College Career Technology Academy,71902,50.0,385.0,394.0
2017,71902025,Delta Academy,71902,,,
2017,71902041,Henderson Middle,71902,,683.0,697.0
2017,71902052,Wiggs Middle,71902,,,
2017,71903001,Fabens H S,71903,70.1,474.0,472.0
2017,71904001,San Elizario H S,71904,60.6,448.0,442.0
2017,71905001,Bel Air H S,71905,70.3,470.0,477.0
2017,71905002,Eastwood H S,71905,50.6,495.0,522.0
2017,71905003,Parkland H S,71905,31.9,442.0,445.0
2017,71905004,Ysleta H S,71905,63.1,448.0,458.0
2017,71905005,Riverside H S,71905,43.1,458.0,490.0
2017,71905007,J M Hanks H S,71905,38.1,478.0,489.0
2017,71905008,Del Valle H S,71905,28.6,506.0,483.0
2017,71905010,Tejas School Of Choice,71905,7.1,390.0,440.0
2017,71905017,Valle Verde Early College H S,71905,28.1,522.0,547.0
2017,71905033,Plato Academy,71905,9.5,394.0,414.0
2017,71906001,Anthony H S,71906,25.4,493.0,475.0
2017,71907001,Canutillo H S,71907,15.3,499.0,506.0
2017,71907003,Northwest Early College H S (Nwech,71907,25.4,572.0,583.0
2017,71908001,Tornillo H S,71908,83.6,437.0,439.0
2017,71909001,Socorro H S,71909,91.3,446.0,445.0
2017,71909002,Montwood H S,71909,94.5,467.0,461.0
2017,71909003,Keys Acad,71909,,407.0,427.0
2017,71909004,Americas H S,71909,95.8,477.0,483.0
2017,71909005,El Dorado H S,71909,96.0,449.0,466.0
2017,71909007,Mission Early College H S,71909,94.5,545.0,544.0
2017,71909008,Eastlake H S,71909,94.2,449.0,450.0
2017,71909009,Options H S,71909,18.0,389.0,393.0
2017,72801001,Premier H S Of Comanche/Early,72801,20.8,474.0,516.0
2017,72801101,Premier H S Of Abilene,72801,8.5,533.0,535.0
2017,72801103,Premier H S Of Brownsville,72801,86.2,457.0,474.0
2017,72801104,Premier H S Of Palmview,72801,50.0,417.0,465.0
2017,72801107,Premier H S Of Del Rio,72801,13.6,520.0,550.0
2017,72801108,Premier H S Of Fort Worth,72801,5.3,,
2017,72801109,Premier H S Of Laredo,72801,9.1,447.0,487.0
2017,72801110,Premier H S Of Lubbock,72801,14.8,540.0,528.0
2017,72801112,Premier H S Of Midland,72801,7.1,,
2017,72801113,Premier H S Of Austin,72801,32.5,492.0,503.0
2017,72801116,Premier H S Of Mission,72801,25.0,413.0,406.0
2017,72801117,Premier H S Of San Antonio,72801,13.0,503.0,523.0
2017,72801118,Premier H S Of Tyler,72801,7.1,,
2017,72801121,Premier H S Of Waco,72801,12.1,485.0,530.0
2017,72801128,Premier H S Of North Austin,72801,38.7,484.0,527.0
2017,72801129,Premier H S Of El Paso,72801,13.5,421.0,454.0
2017,72801130,Premier H S Of San Juan,72801,8.3,458.0,493.0
2017,72801131,Premier H S Of Richardson,72801,18.2,458.0,503.0
2017,72801135,Premier H S Of Huntsville,72801,36.0,501.0,491.0
2017,72801136,Premier H S Of New Braunfels,72801,42.9,517.0,538.0
2017,72801137,Premier H S Of Granbury,72801,19.5,473.0,504.0
2017,72801138,Premier H S Of Dayton,72801,15.2,492.0,474.0
2017,72801139,Premier H S Of South Irving,72801,63.2,409.0,419.0
2017,72801141,Premier H S Of Lewisville,72801,23.1,515.0,555.0
2017,72801142,Premier H S Of Amarillo,72801,6.1,470.0,500.0
2017,72801143,Premier H S Of East El Paso,72801,2.8,,
2017,72801144,Premier H S Of Pflugerville,72801,23.3,543.0,546.0
2017,72801145,Texas Virtual Academy,72801,8.5,501.0,528.0
2017,72802001,Huston Academy,72802,5.3,,
2017,72802002,Shoreline Academy,72802,16.7,440.0,430.0
2017,72902001,Dublin H S,72902,50.8,496.0,513.0
2017,72903001,Stephenville H S,72903,50.4,533.0,541.0
2017,72908001,Huckabay School,72908,12.5,,
2017,72909001,Lingleville School,72909,23.5,565.0,568.0
2017,73901001,Chilton School,73901,10.0,585.0,615.0
2017,73903001,Marlin H S,73903,50.0,482.0,497.0
2017,73905001,Rosebud-Lott H S,73905,67.4,483.0,502.0
2017,74903001,Bonham H S,74903,32.1,501.0,509.0
2017,74904001,Dodd City School,74904,7.1,555.0,550.0
2017,74905001,Ector H S,74905,50.0,537.0,529.0
2017,74907001,Honey Grove H S,74907,28.9,493.0,549.0
2017,74909001,Leonard H S,74909,39.3,517.0,552.0
2017,74911001,Savoy H S,74911,50.0,537.0,552.0
2017,74912001,Trenton H S,74912,35.7,539.0,557.0
2017,74917001,Rayburn H S,74917,9.1,447.0,533.0
2017,75901001,Flatonia Secondary,75901,67.4,519.0,514.0
2017,75902001,La Grange H S,75902,57.8,513.0,527.0
2017,75903001,Schulenburg Secondary,75903,51.8,496.0,493.0
2017,75906001,Fayetteville Schools,75906,70.0,534.0,547.0
2017,75908001,Round Top-Carmine H S,75908,81.0,507.0,515.0
2017,76903001,Roby H S,76903,28.6,558.0,590.0
2017,76904001,Rotan H S,76904,30.8,533.0,543.0
2017,77901001,Floydada H S,77901,3.6,610.0,555.0
2017,77902001,Lockney H S,77902,24.0,522.0,507.0
2017,78901001,Crowell School,78901,18.2,535.0,545.0
2017,79103001,Knowledge-First Empowerment Academ,79103,,,
2017,79901001,Lamar Cons H S,79901,82.6,475.0,478.0
2017,79901002,B F Terry H S,79901,83.4,452.0,463.0
2017,79901003,Foster H S,79901,96.4,525.0,525.0
2017,79901009,George Ranch H S,79901,87.5,536.0,555.0
2017,79906001,Needville H S,79906,44.5,527.0,549.0
2017,79907001,Dulles H S,79907,79.3,586.0,573.0
2017,79907002,Willowridge H S,79907,48.2,444.0,452.0
2017,79907004,Clements H S,79907,89.4,647.0,634.0
2017,79907005,Kempner H S,79907,71.3,563.0,552.0
2017,79907006,Lawrence E Elkins H S,79907,82.6,546.0,546.0
2017,79907007,Stephen F Austin H S,79907,79.0,594.0,579.0
2017,79907008,Hightower H S,79907,63.0,501.0,513.0
2017,79907011,George Bush H S,79907,65.6,494.0,502.0
2017,79907012,Thurgood Marshall H S,79907,54.8,446.0,459.0
2017,79907013,William B Travis H S,79907,73.7,551.0,550.0
2017,79907016,Ridge Point H S,79907,76.8,553.0,554.0
2017,79907051,Fort Settlement Middle,79907,,,
2017,79910001,Stafford H S,79910,65.4,503.0,502.0
2017,80901001,Mt Vernon H S,80901,5.7,542.0,557.0
2017,81902002,Fairfield H S,81902,17.9,537.0,562.0
2017,81904001,Teague H S,81904,11.0,503.0,541.0
2017,81905002,Wortham H S,81905,5.6,495.0,490.0
2017,82902001,Dilley H S,82902,40.4,421.0,431.0
2017,82903001,Pearsall H S,82903,20.3,468.0,477.0
2017,83901001,Seagraves Schools,83901,5.1,630.0,690.0
2017,83902001,Loop School,83902,40.0,505.0,510.0
2017,83903001,Seminole H S,83903,41.5,524.0,519.0
2017,84802001,Odyssey Academy - Galveston,84802,28.6,440.0,440.0
2017,84802002,Odyssey Academy - Bay Area,84802,50.0,493.0,538.0
2017,84805001,Premier Learning Academy,84805,,443.0,452.0
2017,84901001,Dickinson H S,84901,90.0,481.0,484.0
2017,84902001,Ball H S,84902,51.1,502.0,514.0
2017,84903001,High Island School,84903,43.8,440.0,491.0
2017,84906001,Texas City H S,84906,38.7,482.0,492.0
2017,84906002,La Marque H S,84906,40.5,428.0,436.0
2017,84908001,Hitchcock H S,84908,56.3,450.0,465.0
2017,84909001,Santa Fe H S,84909,39.8,504.0,526.0
2017,84910001,Clear Creek H S,84910,59.9,551.0,557.0
2017,84910002,Clear Lake H S,84910,67.6,602.0,598.0
2017,84910003,Clear Brook H S,84910,61.3,561.0,560.0
2017,84910004,Clear View H S,84910,14.8,523.0,548.0
2017,84910009,Clear Springs H S,84910,71.0,553.0,558.0
2017,84910010,Clear Horizons Early College H S,84910,98.0,602.0,598.0
2017,84910011,Clear Falls H S,84910,65.2,566.0,564.0
2017,84911001,Friendswood H S,84911,68.7,584.0,590.0
2017,85903001,Southland School,85903,6.7,,
2017,86901001,Fredericksburg H S,86901,57.3,526.0,535.0
2017,86902001,Harper H S,86902,62.0,495.0,528.0
2017,87901001,Garden City H S,87901,15.8,550.0,500.0
2017,88902001,Goliad H S,88902,33.0,499.0,514.0
2017,89901001,Gonzales H S,89901,36.1,501.0,515.0
2017,89903001,Nixon-Smiley H S,89903,23.1,468.0,501.0
2017,89905102,Waelder School,89905,64.3,391.0,397.0
2017,90902001,Lefors School,90902,10.0,,
2017,90904001,Pampa H S,90904,16.7,509.0,534.0
2017,91901001,Bells H S,91901,26.5,530.0,542.0
2017,91902001,Collinsville H S,91902,12.2,504.0,560.0
2017,91903001,Denison H S,91903,30.9,534.0,539.0
2017,91903002,Pathways H S,91903,6.7,575.0,575.0
2017,91905001,Howe H S,91905,38.4,520.0,541.0
2017,91906002,Sherman H S,91906,37.0,548.0,557.0
2017,91907101,Tioga School,91907,27.3,513.0,567.0
2017,91908001,Van Alstyne H S,91908,28.3,533.0,563.0
2017,91909001,Whitesboro H S,91909,7.8,573.0,569.0
2017,91910001,Whitewright H S,91910,43.8,557.0,576.0
2017,91913001,Pottsboro H S,91913,45.5,528.0,548.0
2017,91914001,S And S Cons H S,91914,24.0,493.0,529.0
2017,91917001,Gunter H S,91917,32.3,585.0,583.0
2017,91918001,Tom Bean H S,91918,42.9,471.0,517.0
2017,92801001,Dan Chadwick Campus,92801,11.4,504.0,504.0
2017,92901001,Gladewater H S,92901,32.7,474.0,491.0
2017,92902002,Kilgore H S,92902,15.2,523.0,549.0
2017,92903001,Longview H S,92903,40.6,503.0,515.0
2017,92903004,Lead Academy H S,92903,3.8,422.0,430.0
2017,92904001,Pine Tree H S,92904,40.0,534.0,543.0
2017,92906002,Sabine H S,92906,28.0,544.0,566.0
2017,92907001,Spring Hill H S,92907,27.9,558.0,569.0
2017,92908001,White Oak H S,92908,17.4,556.0,560.0
2017,93901001,Anderson-Shiro Jr/Sr H S,93901,59.7,481.0,510.0
2017,93903001,Iola H S,93903,52.8,514.0,513.0
2017,93904002,Navasota H S,93904,54.7,481.0,496.0
2017,93905001,Richards H S,93905,37.5,423.0,497.0
2017,94901001,Seguin H S,94901,47.1,491.0,507.0
2017,94901002,Mercer & Blumberg Lrn Ctr,94901,4.5,410.0,395.0
2017,94902001,Samuel Clemens H S,94902,100.0,502.0,517.0
2017,94902002,Allison L Steele E L C,94902,1.6,490.0,535.0
2017,94902003,Byron P Steele II H S,94902,100.0,513.0,514.0
2017,94903001,Navarro H S,94903,63.3,520.0,522.0
2017,94904001,Marion H S,94904,60.7,497.0,522.0
2017,95901001,Abernathy H S,95901,14.8,537.0,550.0
2017,95902001,Cotton Center School,95902,14.3,,
2017,95903001,Hale Center H S,95903,11.5,537.0,540.0
2017,95905001,Plainview H S,95905,5.1,546.0,547.0
2017,96905001,Valley School,96905,6.3,,
2017,97902001,Hamilton H S,97902,27.7,529.0,545.0
2017,97903001,Hico H S,97903,38.3,566.0,566.0
2017,98901001,Gruver H S,98901,10.3,533.0,560.0
2017,99903001,Quanah H S,99903,5.9,640.0,670.0
2017,100903002,Kountze H S,100903,49.1,520.0,495.0
2017,100904001,Silsbee H S,100904,56.3,509.0,531.0
2017,100905001,Hardin-Jefferson H S,100905,68.0,538.0,533.0
2017,100907001,Lumberton H S,100907,65.3,521.0,548.0
2017,100908001,West Hardin H S,100908,60.0,470.0,505.0
2017,101804001,George I Sanchez H S,101804,14.6,413.0,413.0
